species	strain	sex	two_choice	preference_index	%_feeding	assay_type
D. simulans	04	female	50mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. simulans	04	female	50mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. simulans	04	female	50mM sucrose vs 5mM sucrose	1	0.8	petri dish colorimetric
D. sechellia	07	male	50mM sucrose vs 5mM sucrose	1	0.736842105263158	petri dish colorimetric
D. sechellia	07	male	50mM sucrose vs 5mM sucrose	0.8	0.5	petri dish colorimetric
D. sechellia	07	male	50mM sucrose vs 5mM sucrose	1	0.65	petri dish colorimetric
D. sechellia	07	female	50mM sucrose vs 5mM sucrose	0.7	0.5	petri dish colorimetric
D. sechellia	07	female	50mM sucrose vs 5mM sucrose	1	0.75	petri dish colorimetric
D. sechellia	07	female	50mM sucrose vs 5mM sucrose	1	0.42105263157894735	petri dish colorimetric
D. melanogaster	Canton-S	male	50mM sucrose vs 5mM sucrose	0.9375	0.8	petri dish colorimetric
D. melanogaster	Canton-S	male	50mM sucrose vs 5mM sucrose	0.9090909090909092	0.55	petri dish colorimetric
D. melanogaster	Canton-S	male	50mM sucrose vs 5mM sucrose	0.9166666666666666	0.6	petri dish colorimetric
D. melanogaster	Canton-S	female	50mM sucrose vs 5mM sucrose	0.9375	0.8	petri dish colorimetric
D. melanogaster	Canton-S	female	50mM sucrose vs 5mM sucrose	1	0.65	petri dish colorimetric
D. melanogaster	Canton-S	female	50mM sucrose vs 5mM sucrose	1	0.6	petri dish colorimetric
D. simulans	04	female	5mM sucrose vs 2mM sucrose	-0.2857142857142857	0.7	petri dish colorimetric
D. sechellia	07	male	5mM sucrose vs 2mM sucrose	-0.8888888888888888	0.6428571428571428	petri dish colorimetric
D. melanogaster	Canton-S	female	5mM sucrose vs 2mM sucrose	-0.4545454545454546	0.5789473684210527	petri dish colorimetric
D. sechellia	07	male	5mM sucrose vs 2mM sucrose	-0.75	0.47058823529411764	petri dish colorimetric
D. simulans	04	female	5mM sucrose vs 2mM sucrose	-0.6153846153846154	0.65	petri dish colorimetric
D. sechellia	07	female	5mM sucrose vs 2mM sucrose	-0.5	0.09999999999999998	petri dish colorimetric
D. melanogaster	Canton-S	female	5mM sucrose vs 2mM sucrose	-0.38461538461538464	0.65	petri dish colorimetric
D. melanogaster	Canton-S	female	5mM sucrose vs 2mM sucrose	-0.75	0.4	petri dish colorimetric
D. melanogaster	Canton-S	female	5mM sucrose vs 2mM sucrose	-0.5833333333333334	0.6	petri dish colorimetric
D. sechellia	07	female	5mM sucrose vs 2mM sucrose	-1	0.050000000000000044	petri dish colorimetric
D. sechellia	07	female	5mM sucrose vs 2mM sucrose	-0.6	0.25	petri dish colorimetric
D. sechellia	07	female	5mM sucrose vs 2mM sucrose	-1	0.050000000000000044	petri dish colorimetric
D. simulans	04	female	5mM sucrose vs 2mM sucrose	-0.3333333333333333	0.44999999999999996	petri dish colorimetric
D. simulans	04	female	5mM sucrose vs 2mM sucrose	-0.5714285714285714	0.35	petri dish colorimetric
D. simulans	04	female	5mM sucrose vs 2mM sucrose	-0.7777777777777778	0.44999999999999996	petri dish colorimetric
D. simulans	04	male	5mM sucrose vs 2mM sucrose	-0.6842105263157895	0.95	petri dish colorimetric
D. simulans	04	male	5mM sucrose vs 2mM sucrose	-0.5625	0.8	petri dish colorimetric
D. simulans	04	male	5mM sucrose vs 2mM sucrose	-0.8888888888888888	0.9	petri dish colorimetric
D. sechellia	07	male	5mM sucrose vs 2mM sucrose	-0.5	0.09999999999999998	petri dish colorimetric
D. sechellia	07	male	5mM sucrose vs 2mM sucrose	1	0.050000000000000044	petri dish colorimetric
D. sechellia	07	male	5mM sucrose vs 2mM sucrose	0	0.050000000000000044	petri dish colorimetric
D. melanogaster	Canton-S	male	5mM sucrose vs 2mM sucrose	-0.75	0.19999999999999996	petri dish colorimetric
D. melanogaster	Canton-S	male	5mM sucrose vs 2mM sucrose	-0.5	0.19999999999999996	petri dish colorimetric
D. sechellia	07	female	500mM sucrose vs 5mM sucrose	1	0.6	petri dish colorimetric
D. sechellia	07	female	500mM sucrose vs 5mM sucrose	1	0.9	petri dish colorimetric
D. sechellia	07	female	500mM sucrose vs 5mM sucrose	1	0.6	petri dish colorimetric
D. sechellia	07	male	500mM sucrose vs 5mM sucrose	1	0.7	petri dish colorimetric
D. sechellia	07	male	500mM sucrose vs 5mM sucrose	1	0.44999999999999996	petri dish colorimetric
D. sechellia	07	male	500mM sucrose vs 5mM sucrose	1	0.4	petri dish colorimetric
D. simulans	04	male	500mM sucrose vs 5mM sucrose	0.7058823529411765	0.85	petri dish colorimetric
D. simulans	04	male	500mM sucrose vs 5mM sucrose	1	0.85	petri dish colorimetric
D. simulans	04	male	500mM sucrose vs 5mM sucrose	0.9473684210526316	1	petri dish colorimetric
D. simulans	04	female	500mM sucrose vs 5mM sucrose	1	0.95	petri dish colorimetric
D. simulans	04	female	500mM sucrose vs 5mM sucrose	1	0.9	petri dish colorimetric
D. simulans	04	female	500mM sucrose vs 5mM sucrose	1	0.9	petri dish colorimetric
D. melanogaster	Canton-S	female	500mM sucrose vs 5mM sucrose	1	0.8	petri dish colorimetric
D. melanogaster	Canton-S	female	500mM sucrose vs 5mM sucrose	1	0.8	petri dish colorimetric
D. melanogaster	Canton-S	male	500mM sucrose vs 5mM sucrose	0.8125	0.8	petri dish colorimetric
D. melanogaster	Canton-S	male	500mM sucrose vs 5mM sucrose	0.9411764705882352	0.85	petri dish colorimetric
D. melanogaster	Canton-S	male	500mM sucrose vs 5mM sucrose	0.8947368421052632	0.95	petri dish colorimetric
D. melanogaster	Canton-S	female	200mM sucrose vs 5mM sucrose	0.9444444444444444	0.9473684210526316	petri dish colorimetric
D. melanogaster	Canton-S	female	200mM sucrose vs 5mM sucrose	0.9444444444444444	0.9	petri dish colorimetric
D. melanogaster	Canton-S	female	200mM sucrose vs 5mM sucrose	1	0.9	petri dish colorimetric
D. melanogaster	Canton-S	male	200mM sucrose vs 5mM sucrose	1	0.9	petri dish colorimetric
D. melanogaster	Canton-S	male	200mM sucrose vs 5mM sucrose	0.875	0.8	petri dish colorimetric
D. melanogaster	Canton-S	male	200mM sucrose vs 5mM sucrose	1	0.7894736842105263	petri dish colorimetric
D. simulans	04	female	200mM sucrose vs 5mM sucrose	1	0.95	petri dish colorimetric
D. simulans	04	female	200mM sucrose vs 5mM sucrose	0.8947368421052632	0.95	petri dish colorimetric
D. simulans	04	female	200mM sucrose vs 5mM sucrose	0.9047619047619048	1	petri dish colorimetric
D. simulans	04	male	200mM sucrose vs 5mM sucrose	1	0.95	petri dish colorimetric
D. simulans	04	male	200mM sucrose vs 5mM sucrose	1	0.8947368421052632	petri dish colorimetric
D. simulans	04	male	200mM sucrose vs 5mM sucrose	1	0.8421052631578947	petri dish colorimetric
D. sechellia	07	female	200mM sucrose vs 5mM sucrose	1	0.9	petri dish colorimetric
D. sechellia	07	female	200mM sucrose vs 5mM sucrose	0.7368421052631579	0.95	petri dish colorimetric
D. sechellia	07	female	200mM sucrose vs 5mM sucrose	0.9333333333333332	0.7894736842105263	petri dish colorimetric
D. sechellia	07	male	200mM sucrose vs 5mM sucrose	0.9444444444444444	0.9	petri dish colorimetric
D. sechellia	07	male	200mM sucrose vs 5mM sucrose	0.7272727272727273	0.55	petri dish colorimetric
D. sechellia	07	male	200mM sucrose vs 5mM sucrose	0.5333333333333333	0.75	petri dish colorimetric
D. sechellia	07	male	200mM sucrose vs 5mM sucrose	0.9375	0.8	petri dish colorimetric
D. sechellia	07	male	200mM sucrose vs 5mM sucrose	0.8888888888888888	0.9	petri dish colorimetric
D. sechellia	07	male	200mM sucrose vs 5mM sucrose	1	0.95	petri dish colorimetric
D. sechellia	07	male	200mM sucrose vs 5mM sucrose	0.9285714285714286	0.7	petri dish colorimetric
D. sechellia	07	female	200mM sucrose vs 5mM sucrose	0.9	1	petri dish colorimetric
D. sechellia	07	female	200mM sucrose vs 5mM sucrose	1	0.95	petri dish colorimetric
D. sechellia	07	female	200mM sucrose vs 5mM sucrose	1	0.9	petri dish colorimetric
D. simulans	04	male	200mM sucrose vs 5mM sucrose	0.8333333333333334	0.9473684210526316	petri dish colorimetric
D. simulans	04	male	200mM sucrose vs 5mM sucrose	1	0.9473684210526316	petri dish colorimetric
D. simulans	04	female	200mM sucrose vs 5mM sucrose	1	0.75	petri dish colorimetric
D. simulans	04	female	200mM sucrose vs 5mM sucrose	0.8571428571428571	0.7	petri dish colorimetric
D. melanogaster	Canton-S	male	200mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. melanogaster	Canton-S	male	200mM sucrose vs 5mM sucrose	1	0.9411764705882353	petri dish colorimetric
D. melanogaster	Canton-S	female	200mM sucrose vs 5mM sucrose	1	0.9	petri dish colorimetric
D. melanogaster	Canton-S	female	200mM sucrose vs 5mM sucrose	1	0.736842105263158	petri dish colorimetric
D. sechellia	07	male	500mM sucrose vs 5mM sucrose	1	0.42105263157894735	petri dish colorimetric
D. sechellia	07	male	500mM sucrose vs 5mM sucrose	1	0.44999999999999996	petri dish colorimetric
D. sechellia	07	male	500mM sucrose vs 5mM sucrose	1	0.5789473684210527	petri dish colorimetric
D. sechellia	07	female	500mM sucrose vs 5mM sucrose	0.9375	0.8421052631578947	petri dish colorimetric
D. sechellia	07	female	500mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. sechellia	07	female	500mM sucrose vs 5mM sucrose	1	0.9473684210526316	petri dish colorimetric
D. simulans	04	male	500mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. simulans	04	female	500mM sucrose vs 5mM sucrose	1	0.9047619047619048	petri dish colorimetric
D. simulans	04	female	500mM sucrose vs 5mM sucrose	0.9473684210526316	0.95	petri dish colorimetric
D. melanogaster	Canton-S	male	500mM sucrose vs 5mM sucrose	1	0.8333333333333334	petri dish colorimetric
D. melanogaster	Canton-S	female	500mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. sechellia	07	male	5mM sucrose vs 2mM sucrose	-0.5	0.09523809523809523	petri dish colorimetric
D. sechellia	07	male	5mM sucrose vs 2mM sucrose	-1	0.11111111111111116	petri dish colorimetric
D. sechellia	07	female	5mM sucrose vs 2mM sucrose	0.09090909090909093	0.55	petri dish colorimetric
D. sechellia	07	female	5mM sucrose vs 2mM sucrose	0	0.5	petri dish colorimetric
D. sechellia	07	female	5mM sucrose vs 2mM sucrose	0	0.19999999999999996	petri dish colorimetric
D. simulans	04	male	5mM sucrose vs 2mM sucrose	0	0.38888888888888884	petri dish colorimetric
D. simulans	04	male	5mM sucrose vs 2mM sucrose	-0.6	0.3125	petri dish colorimetric
D. simulans	04	female	5mM sucrose vs 2mM sucrose	0.3333333333333333	0.30000000000000004	petri dish colorimetric
D. simulans	04	female	5mM sucrose vs 2mM sucrose	0.5	0.19999999999999996	petri dish colorimetric
D. melanogaster	Canton-S	male	5mM sucrose vs 2mM sucrose	-0.3333333333333333	0.6	petri dish colorimetric
D. melanogaster	Canton-S	female	5mM sucrose vs 2mM sucrose	-0.14285714285714285	0.368421052631579	petri dish colorimetric
D. sechellia	07	female	50mM sucrose vs 5mM sucrose	0.9285714285714286	0.7	petri dish colorimetric
D. sechellia	07	female	50mM sucrose vs 5mM sucrose	0.5833333333333334	0.6	petri dish colorimetric
D. sechellia	07	female	50mM sucrose vs 5mM sucrose	0.9285714285714286	0.7	petri dish colorimetric
D. sechellia	07	male	50mM sucrose vs 5mM sucrose	0.6666666666666666	0.30000000000000004	petri dish colorimetric
D. sechellia	07	male	50mM sucrose vs 5mM sucrose	0.7142857142857143	0.35	petri dish colorimetric
D. sechellia	07	male	50mM sucrose vs 5mM sucrose	1	0.5	petri dish colorimetric
D. simulans	04	female	50mM sucrose vs 5mM sucrose	0.85	1	petri dish colorimetric
D. simulans	04	female	50mM sucrose vs 5mM sucrose	0.8461538461538461	0.65	petri dish colorimetric
D. simulans	04	female	50mM sucrose vs 5mM sucrose	0.8461538461538461	0.65	petri dish colorimetric
D. simulans	04	male	50mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. simulans	04	male	50mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. simulans	04	male	50mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. melanogaster	Canton-S	female	50mM sucrose vs 5mM sucrose	0.875	0.8888888888888888	petri dish colorimetric
D. melanogaster	Canton-S	female	50mM sucrose vs 5mM sucrose	0.9375	0.8421052631578947	petri dish colorimetric
D. melanogaster	Canton-S	female	50mM sucrose vs 5mM sucrose	0.9166666666666666	0.8571428571428572	petri dish colorimetric
D. melanogaster	Canton-S	male	50mM sucrose vs 5mM sucrose	0.8	0.75	petri dish colorimetric
D. melanogaster	Canton-S	male	50mM sucrose vs 5mM sucrose	0.8461538461538461	0.7222222222222222	petri dish colorimetric
D. melanogaster	Canton-S	male	50mM sucrose vs 5mM sucrose	0.6875	0.8	petri dish colorimetric
D. melanogaster	Canton-S	female	500mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. melanogaster	Canton-S	female	500mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. melanogaster	Canton-S	male	500mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. melanogaster	Canton-S	male	500mM sucrose vs 5mM sucrose	1	0.85	petri dish colorimetric
D. simulans	04	female	500mM sucrose vs 5mM sucrose	1	1	petri dish colorimetric
D. simulans	04	male	500mM sucrose vs 5mM sucrose	1	0.9473684210526316	petri dish colorimetric
D. melanogaster	Canton-S	female	5mM sucrose vs 2mM sucrose	-1	0.65	petri dish colorimetric
D. melanogaster	Canton-S	female	5mM sucrose vs 2mM sucrose	-0.5714285714285714	0.35	petri dish colorimetric
D. melanogaster	Canton-S	male	5mM sucrose vs 2mM sucrose	-0.8	0.5	petri dish colorimetric
D. melanogaster	Canton-S	male	5mM sucrose vs 2mM sucrose	-0.9285714285714286	0.736842105263158	petri dish colorimetric
D. simulans	04	male	5mM sucrose vs 2mM sucrose	-1	0.4444444444444444	petri dish colorimetric
